employer,job_title,place,closing_date,publishing_date,job_description
International Criminal Court,Associate Legal Officer ,"The Hague, Netherlands",20. August 2023,01.09.2022,"A minimum of two years (four years with a first level university degree) of legal work experience is required, experience of working with international tribunals and/or focus on reparations or victims issues and/or in-house legal departments would be considered an asset, proven experience of working on legal briefs, ideally in the setting of an international criminal tribunal is highly desirable, knowledge of Court-ordered reparations and the related reparations implementation mandate of the Trust Fund for Victims Fluency in English or French is required "
International Criminal Court,Paraprofessional Interpreter (Fur and Sudanese Arabic) ,"The Hague, Netherlands",30. September 2022,01.09.2022,"As the language in question is a language of lesser diffusion without possibilities of higher education, secondary school diploma will be accepted with additional years of experience substituting the absence of university degree and following the passing of an aptitude test, for those candidates who pass the aptitude test they will follow a period of intensive training after which further testing will be carried out, a panel will then determine if the trainee should be accredited to work in the courtroom at hearings Active languages must be Fur and Sudanese Arabic, knowledge of English or Standard Arabic is required, a working knowledge of French could be considered an asset "
International Criminal Court,Chief of Country Office ,"The Hague, Netherlands",19. September 2022,01.09.2022,"Advanced University degree in political or social sciences, public international law, international relations, law, public or business administration or related field, a first-level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of ten years (twelve years with a first-level university degree) of progressively responsible relevant experience including experience at the managerial level, knowledgeof the Courts‘ legal texts and the judicial proceedings related to the designated country, proven administrative and human resources management of an office or team is an asset, capacity to stimulate intellectual, substantive level dialogue with the Government and other stakeholders on the issues of cooperation and coordination; sensitivity to political issues and adaptability to local environment Proficiency in one of the working languages of the Court, French or English is required, working knowledge of Arabic is required "
International Criminal Court,Audio-Visual Technician ,"The Hague, Netherlands",9. July 2023,21.07.2022,"A minimum of six years of progressively responsible experience in ICT field and audio-visual and video teleconferencing in particular, a university degree, being at advanced or first-level, in combination with four years of relevant experience, may be considered as a substitute for two years‘ of working experience only to determine eligibility, work experience in a courtroom setting would be an advantage, experience in deploying and maintaining broadcast quality cameras and robotics, satellite equipment and video teleconferencing equipment is required,knowledge and experience in Audio-Video Switching and distribution and Creston programming is desirable, attention to details, flexible attitude toward work responsibilities and a friendly, patient, and courteous manner Fluency in English is required "
International Criminal Court,Senior Trial Lawyer ,The Hague,3. August 2022,21.07.2022,"An advanced university degree in law, from a recognized university is required, a first level university degree in combination with two additional years of qualifying experience may be accepted in lieu of the advanced university degree A minimum of ten years (twelve years with a first level university degree) of relevant progressively responsible professional experience as a prosecutor, investigating magistrate, criminal defence lawyer, or the equivalent, is required, including demonstrated experience in: a) complex and large-scale criminal cases or cases involving international crimes, and b) directing case preparation in serious criminal cases, strong planning and organizational skills, with flexibility and ability to adjust in a highly dynamic environment, good interpersonal and communication skills; demonstrated ability to work in a multicultural, multi-ethnic environment and to maintain effective working relations with people of different national and cultural backgrounds Fluency in English is required "
International Criminal Court,International Cooperation Adviser (Situation Related) ,Various Duty Stations,3. August 2022,21.07.2022,"An advanced university degree in Law, International Relations, Political Science, Public Administration or a related field, a first level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of five years (seven years with a first level university degree) of relevant professional experience in international cooperation or judicial assistance, is required, professional experience working in international organizations, national central authorities or domestic judicial or law enforcement institutions strongly desired, experience in public speaking at high-level meetings, presentations delivery, and report drafting Fluency in English is required "
International Criminal Court,Monitoring and Evaluation Assistant ,"The Hague, Netherlands",22. July 2022,21.07.2022,"Diploma of secondary education A minimum of six years of relevant work experience in programme and/or project monitoring and evaluation is required, an advanced or a first-level university degree may be considered as a substitute for two years‘ working experience only to determine eligibility, previous experience in monitoring & evaluation in an international organisation, UN organisation or international NGO is highly desirable, experience in quantitative and qualitative data collection and management is required, ability to support research and reporting, requiring strong analytical and writing skills, good knowledge of monitoring and evaluation principles and tools, including Outcome Mapping and Harvesting, Computer literate in Microsoft Excel and Word processing, Database management, SPSS or other statistical packages Proficiency in one of the working languages of the Court, French or English, is required "
International Criminal Court,Forensic Coordinator ,"Kiev, Ukraine",2. July 2023,21.07.2022,"Advanced degree (Master’s degree or equivalent degree) in forensic science, forensic medicine or a related field, a first level university degree in combination with two additional years of qualifying experience may be accepted in lieu of the advanced university degree A minimum of ten years (twelve years with a first-level university degree) of professional experience as a forensic specialist at the national level and/or international level is essential, experience working in a conflict or post-conflict setting is essential, experience in managing large forensic teams is essential, experience in providing substantive forensic advice to governments is essential, experience in appearing in court as an expert witness is essential, leadership and managerial experience is essential, Provide advice and support in relation to forensic examinations and collection of forensic evidence in Ukraine, including ensuring the chain of custody of a range of forensic evidence collected by different stakeholders English and French are the working languages of the Court "
International Criminal Court,Associate Victims Expert ,"The Hague, Netherlands",2. August 2022,07.07.2022,"Post graduate studies in psychological trauma, especially on children and victims of sexual violence would be considered an asset, a minimum of two years (four years with a first level university degree) professional experience in dealing with vulnerable groups, such as victims of sexual violence and traumatized children, field experience and experience working with the affected communities are required, ability and willingness to participate in field missions in post-conflict environments, ability and willingness to work flexible hours Fluency in English is required "
International Criminal Court,Military Analyst ,Various Duty Stations,24. June 2023,07.07.2022,"Advanced university degree preferably in Law, Social Sciences, Political Science or other relevant fields, a first-level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree, professional military training, including preferably in intelligence analysis A minimum of five years (seven years with a first level university degree) of professional experience with military institutions, including preferably with military intelligence and combat operations in an international context, strong reasoning skill, including ability to understand complex scenarios of crime, handle simultaneously conflicting information and hypotheses, to identify source biases, and to develop sound logical inferences, ability to work effectively and constructively in highly diverse teams, including multiple personal and professional profiles Fluency in English is required "
International Criminal Court,Local Security Assistant ,"Bangui, Central African Republic",16. June 2023,07.07.2022,"Diploma of secondary education A minimum of six years of progressive experience in the police, military, or a relevant security agency, preferably in an operational environment, an advanced or a first-level university degree may be considered as a substitute for two years‘ working experience only to determine eligibility, experience working under stressful conditions, experienced driver for the local conditions with a valid driver’s permit, excellent communication and negotiation skills, good skills in planning and organising of work and conditions and attention to detail and work meticulously. Good drafting and report writing skills, ability to take decisions or decide course of action under pressure when dealing with belligerent or non-compliant persons, including the decisions related to use of force, ability to liaise and establish rapport with representatives from local authorities and communities, ability to establish and maintain effective working relations with people from diverse national and cultural backgrounds Fluency in English is required "
International Criminal Court,Associate Case Officer ,"The Hague, Netherlands",4. May 2023,12.05.2022,"A minimum of two years of progressively responsible work experience (four years with a first-level university degree) in conducting threat/risk assessments, conducting protection operations, managing witnesses and recommending appropriate protection measures, demonstrated operational experience in a national or international witness protection programme Fluency in English is required "
International Criminal Court,Senior Case Management Assistant ,"The Hague, Netherlands",4. May 2023,12.05.2022,"Diploma of secondary education. An advanced or a first-level university degree may be considered as a substitute for two years‘ working experience only to determine eligibility A minimum of eight years of progressively responsible relevant experience in victim and witness assistance or protection schemes within court or law enforcement structures, an advanced or a first-level university degree may be considered as a substitute for two years‘ working experience only to determine eligibility, experience in working with victims of sexual violence, children, the elderly and the disabled is desirable, experience in executing protection operations in demanding circumstances is desirable, operational experience in a national or international witness protection programme, law enforcement or security structure or other relevant framework is required Fluency in English is required "
International Criminal Court,Executive Director Trust Fund for Victims ,"The Hague, Netherlands",3. May 2023,12.05.2022,"Advanced university degree in international relations, humanitarian aid, public or business administration, management, international development, law or any other related field, a first-level university degree, in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of fifteen (15) years with the advanced university degree or seventeen (17) years with a first level university degree of progressively responsible professional experience in general administration or management, including financial management and implementation of large scale assistance or humanitarian projects, preferably at the international and/or national level, experience in fundraising is desired, knowledge, skills and abilities: knowledge of donor landscape, States Parties to the ICC, situation countries, civil society partners as well as a deep understanding of the realities and experience of working in the field, adaptability and team spirit Fluency in English is required "
Organization for Security and Co-operation in Europe,Local Consultant Legal Expert ,"Belgrade, Serbia",22. April 2022,19.04.2022,"Citizenship of or permanent residence in the Republic of Serbia, University degree in Law Minimum 10 years of experience in criminal matters, experience in working as a judge of a Serbian court, proven experience in conducting complex assessments in the field of Criminal Law, excellent knowledge of the Serbian judicial system, extensive knowledge of relevant comparative legislations and various national and international practices in the field of organised crime and corruption, demonstrated gender awareness and sensitivity, as well as the ability to integrate a gender perspective into tasks and activities, ability and willingness to work with people of different cultural, national and religious backgrounds Professional fluency in Serbian, working knowledge of English "
International Criminal Court,Court Interpreter (French) ,"The Hague, Netherlands",7. April 2022,25.03.2022,"At least five years (seven years in the case of a first level university degree) of simultaneous interpretation experience, preferably in an international court or an international organisation, a thorough knowledge of the ethics governing court interpretation, excellent analytical, organisational, planning, and IT skills, a comprehensive understanding of the International Criminal Court’s basic documents and the specificities of court interpretation, also with regard to the uses of new technologies, excellent interpersonal skills, tact and discretion Mother tongue proficiency in French, a high level of proficiency in English "
International Criminal Court,Senior Development Assistant (Software Development) ,"The Hague, Netherlands",18. April 2022,25.03.2022,"A minimum of eight years of progressively responsible relevant experience in an ICT environment, demonstrated experience in a high level programming language (e.g. Java, .NET, php) is required, demonstrated experience in a modern software development methodology (Agile, Scrum, Kanban, Lean Programming)is required, demonstrated experience applying Service Oriented Architecture and proven understanding of delivery of functionality as a service are required, experience working and building REST and SOAP web services is required, demonstrated experience with document management platforms (e.g. SharePoint, Documentum, HP Records Manager) is desirable Proficiency in one of the working languages of the Court (French or English) is required "
International Criminal Court,Associate Human Resources Liaison & Coordination Officer ,"The Hague, Netherlands",4. April 2022,25.03.2022,"A minimum of two years (four years with a first level university degree) of practical experience within an HR environment with emphasis on recruitment, preferably in international organisations, is required, demonstrated experience with the management of recruitment and selection exercises is required, experience with learning and development would be an asset, experience in a professional HR role, preferably within the UN Common System or related organisations would be an asset Fluency in English is required "
International Criminal Court,Internship - Presidency - Legal and Enforcement Unit ,"The Hague, Netherlands",31. December 2022,25.03.2022,"Internship placements focus on candidates in the early stages of their professional careers, practical experience is not an essential prerequisite for selection, should there be a practical experience that is relevant to the work of the Court, it may be considered an asset, however, such working experience should not exceed three years Proficiency in one of the working languages of the Court, French or English is required, working knowledge of the other is desirable "
International Criminal Court,Internship - Coordination and Planning Unit ,"The Hague, Netherlands",29. May 2022,25.03.2022,"All candidates must have a degree or be in the final stages of their studies preferably in social science, political science, business, administration and/or related field or be in the final stages of their studies at a recognized university, studies in International Relations are considered an asset Internship placements focus on candidates in the early stages of their professional careers. Practical experience is not an essential prerequisite for selection, however, practical experience that is relevant to the work of the court may be considered an asset, but should not exceed three years, support the Unit to register missions according to Court’s mission planning procedures, assist the Unit collecting and analyzing data pertaining to mission planning and situation countries Fluency in English is required "
International Criminal Court,Internship - Court Management Section ,"The Hague, Netherlands",9. March 2022,25.02.2022,"All Candidates must have a degree or be in the final stages of their studies at a recognised university, candidates are expected to have a very good record of academic performance Internship placements focus on candidates in the early stages of their professional careers therefore, practical experience is not an essential prerequisite for selection, knowledge of international legal instruments, in particular relevant to the ICC, the Legal texts of the ICC and the registration rules Proficiency in one of the working languages of the Court, French or English, is required, working knowledge of the other is desirable, knowledge of another official language of the Court is an asset "
International Criminal Court,Public Information Assistant (Social Media) ,"The Hague, Netherlands",4. March 2022,25.02.2022,"A minimum of six years of progressively responsible experience in public information, journalism, international relations or other related field, experience in the management or maintenance of social media and digital communication platforms is required, international field experience is desirable, excellent organisational, interpersonal, communication and administrative skills, proven ability to manage diverse and complex tasks, excellent drafting skills, ability to take initiative and work independently Proficiency in one of the working languages of the Court, French or English is required, working knowledge of the other is considered an asset "
International Criminal Court,Senior Security Officer ,"The Hague, Netherlands",6. March 2022,25.02.2022,"Diploma of secondary education At least four years of experience in security field, preferably with national police, military, corporate or international organization, excellent communication and negotiation skills, computer literacy, ability to use radio communications equipment, ability to communicate effectively orally and to establish and maintain effective working relations with others in a multi-cultural environment with sensitivity and respect for diversity, excellent client orientation skills and ability to create a positive immediate working environment, ability to deal with uncertain situations especially involving belligerent or non-compliant persons, ability to take decisions related to use of force, ability to manage crowds, ability to work effectively and constructively in teams Fluency in English is required "
International Criminal Court,Senior Coordinator (Legal) ,"The Hague, Netherlands",6. March 2022,25.02.2022,"An advanced university degree in law, criminology or other related field is required, a first level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of ten years (twelve years with a first level university degree) progressively responsible professional experience in the prosecution of complex criminal investigations is required, demonstrated experience with managing prosecutorial teams is required, experience with the development of management functions at a senior level (designing organisational culture, functions and systems, planning and quality control) is an asset, experience working in a multi-cultural, multi-ethnic environment a strong asset Fluency in English is required "
International Criminal Court,Senior Coordinator (Legal) ,"The Hague, Netherlands",6. March 2022,09.02.2022,"An advanced university degree in law, criminology or other related field is required, a first level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of ten years (twelve years with a first level university degree) progressively responsible professional experience in the prosecution of complex criminal investigations is required, demonstrated experience with managing prosecutorial teams is required, experience with the development of management functions at a senior level (designing organisational culture, functions and systems, planning and quality control) is an asset Fluency in English is required "
International Criminal Court,Public Information Assistant (Social Media) ,"The Hague, Netherlands",18. February 2022,09.02.2022,"Diploma of secondary education A minimum of six years of progressively responsible experience in public information, journalism, international relations or other related field, experience in the management or maintenance of social media and digital communication platforms is required, international field experience is desirable, excellent organisational, interpersonal, communication and administrative skills, proven ability to manage diverse and complex tasks, excellent drafting skills, ability to take initiative and work independently Proficiency in one of the working languages of the Court, French or English is required, working knowledge of the other is considered an asset "
United Nations Development Programme,Procurement Associate ,"New York, United States",21. June 2023,15.06.2023,A minimum of six years (with Secondary education) or three years (with Bachelor´s degree) Fluency in English is required 
United Nations Development Programme,Techn. Procurement Specialist ,"Copenhagen, Denmark",21. June 2023,15.06.2023,"Minimum five years of national/international professional experience in procurement engineering, construction contract management or project management is required, (seven years of above relevant experience if Bachelors), work experience from developing countries is highly desirable, experience in the use of computers and office software packages as well as web-based management systems, excellent writing, research, analysis and presentation skills, knowledge of UN and/or public procurement procedures and practices is highly desirable Working knowledge of English required, working knowledge of another UN language is highly desirable "
United Nations Development Programme,Urban Risk Management and Resilience Expert ,"Panama City, Panama",27. June 2023,15.06.2023,"Minimum of five years of professional work experience with a Masters Degree and a minimum of seven years professional work experience with a Bachelor’s Degree at regional and/or international level providing policy advice, programme support, research and analysis in urban risk management and resilience, disaster/climate risk management, DRR-CCA integration, climate adaptation and related areas in different development contexts Fluency in English both oral and written, is required, working knowledge of other official UN languages is an asset "
United Nations Development Programme,Operations Associate Volunteer Management ,"Bonn, Germany",19. June 2023,15.06.2023,"Secondary education with specialized training in human resources, business or public administration, or related field, University degree in human resources, business or public administration is desirable, but not a requirement Seven years of relevant experience in volunteer management, personnel and/or business process management, alternatively, Bachelor’s degree in a relevant field in combination with four years of experience in volunteer management, personnel and/or business process management may be accepted, experience in MS Office (Word, Excel, etc.), experience working in web-based management/CRM systems, experience in an international or non-profit context would be an asset, experience working with volunteer recruitment would be an asset, ability to effectively plan, organize, and oversee the Organization’s business processes in order to convert its assets into the best results in the most efficient manner, knowledge of relevant concepts and mechanisms Fluency in English, proficiency in Spanish, French, or another official UN language would be an asset "
International Atomic Energy Agency,Radiation Safety Specialist ,"Vienna, Austria",4. July 2023,15.06.2023,"Minimum seven years of experience in radiation safety, experience with the Integrated Regulatory Review Service an asset, experience in implementing cooperation projects on regulatory infrastructure with the IAEA an asset, ability to work in a multicultural environment with sensitivity and respect for diversity, knowledge and experience in the drafting technical reports and reviews Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Regulation Measurement Control Technician ,"Seibersdorf, Austria",27. June 2023,15.06.2023,"Completed secondary education Relevant Technical High School (HTL) in the field of expertise, at least five years of working experience with building automatization and control systems, applying relevant software in technical control of the buildings, experience with relevant and state of the art software applications, takes initiative in defining realistic outputs and clarifying roles, responsibilities and expected results in the context of the Department/Division’s programme. Evaluates his/her results realistically, drawing conclusions from lessons learned, plans and organizes his/her own work in support of achieving the team or Section’s priorities Excellent oral and written command of English and German, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset, administrative skills testing (to IAEA standard) might be part of the selection process "
International Atomic Energy Agency,Section Head (Nuclear Fuel Cycle Information Analysis) ,"Seibersdorf, Austria",17. June 2023,15.06.2023,"Minimum of 10 years of experience, including at international level, in information management and analysis related to nuclear fuel cycle data and non-proliferation issues, with at least seven years of demonstrable experience in information collection, processing, analysis and the use of complex tools and techniques, significant experience in developing, leading and motivating teams dedicated to information analysis, determining clear goals, roles and responsibilities, providing feedback on performance, and encouraging staff development, demonstrated ability to exercise unbiased, tactful and prudent judgement on sensitive issues, based on in-depth factual analysis Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Emergency Preparedness Officer ,"Vienna, Austria",4. July 2023,15.06.2023,"A first level university degree in natural sciences, nuclear engineering or a related field Minimum of five years of experience in preparedness for and response to nuclear or radiological emergencies at the national level, experience in developing and implementing of safety standards, technical guidance and tools in the area of emergency preparedness and response at the national and international levels as well as of emergency response plans at the national or facility levels, knowledge of radiobiological concepts and their application to nuclear and radiological emergency preparedness and response is an asset Excellent oral and written command of English, knowledge of other official IAEA languages is an asset "
International Atomic Energy Agency,Section Head (Nuclear Power Technology Development) ,"Vienna, Austria",17. June 2023,15.06.2023,"Demonstrated experience in the management of projects, including their design, monitoring and implementation, as well as in the management of human and financial resources, demonstrated technical experience and knowledge in safety practices and standards, recognition in the international community for her/his expertise or experience of working in a national/international nuclear organization or institute are valuable assets, in-depth knowledge of currently available technologies for nuclear power plants, including fusion technologies, and the issues associated with their applications Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
UNICEF,Research Assistant ,"Hong Kong, China",20. June 2023,09.06.2023,"One years of experience in public health or environment related fields or two years enrolled in relevant university program (Master or PHD), provides research assistance on matters related to environmental health, climate change, water and sanitation, supports in communication with stakeholders Working knowledge, required English, level: working knowledge, required "
United Nations Development Programme,Project Manager ,"Sarajevo, Bosnia and Herzegovina",21. June 2023,09.06.2023,"Master’s degree in public administration, social sciences, engineering or related field, Bachelor’s degree in combination with two additional years of qualifying experience can be accepted in lieu of the Master’s degree Minimum five years (with Master’s degree) or seven years (with Bachelor’s degree) of relevant working experience in direct project management, previous experience in design and implementation of infrastructure or development projects in Bosnia and Herzegovina, thorough understanding of the overall political, administrative and institutional set-up of local governments in BiH, treats all people fairly without favoritism Excellent writing and verbal communication skills in English and Bosnian-Croatian-Serbian (BCS) is required "
United Nations Development Programme,Project Coordination Assistant-Foreign Affairs ,"Hong Kong, China",13. June 2023,09.06.2023,"Bachelor degree or equivalent in social sciences, public relations, project management, multimedia, journalism, public policy or other subjects related to poverty and poverty reduction Three years of experience in organizing event, coordinating projects on related subjects and familiarity with domestic and international poverty and their policies are preferred, event management skills to deliver successful public events and media handling skills to organize media engagements, strong organizational and problem-solving skills, research experiences in one or more aspects of the core subject matter (project coordination, event planning management, poverty reduction, social development, rural development), good familiarity with social development and experience working in poverty reduction, experience in planning and implementing development projects, forums, seminars and workshops, good coordination and organizational skills, experience and familiarity with UNDP procedures is an asset Fluency in English and Chinese is required "
United Nations Development Programme,Project Associate ,"Istanbul, Turkey",17. June 2023,09.06.2023,"Minimum seven years (with Secondary education) or four years (with Bachelor’s degree) of professional experience (preferably in an international organization) in project administration and/or coordination is required, experience in the usage of computers and office software packages (MS Word, Excel, etc.) is required, experience in handling of web-based management systems (i.e. ERP, Atlas, PeopleSoft programmes) is required, experience in fields relevant to the specific duties of the job such as in project administration and/or coordination is required Fluency in English and Turkish is required, knowledge of a regional language (Russian, Georgian or Romanian) will be an asset "
United Nations Development Programme,Administrative Assistant (Premises Management) ,"Bruxelles, Belgium",20. June 2023,09.06.2023,"Secondary education, University degree in Business Administration/Management, Finance/Accounting, Public Administration or related field an asset, Secondary Education with minimum of five years of relevant work experience in management, office administration, finance/accounting is required at the national or international level, Bachelor’s Degree in Business Administration/Management, Finance/Accounting, Public Administration or related field plus two years of relevant administrative experience Demonstrated responsibility and practical experience in building management or office administration, Qualifications with supplemental training in building and office infrastructure maintenance, procurement and logistics an asset, demonstrates integrity by modelling the UN’s values and ethical standards Fluency in French and English (oral and written), knowledge of other UN official languages an advantage "
United Nations Development Programme,Technical Support and Training Associate ,"Bruxelles, Belgium",20. June 2023,09.06.2023,"Secondary education, University degree in Business Administration/Management, Finance/Accounting, Public Administration or related field an asset, Secondary Education with minimum of five years of relevant work experience in management, office administration, finance/accounting is required at the national or international level, Bachelor’s Degree in Business Administration/Management, Finance/Accounting, Public Administration or related field plus two years of relevant administrative experience Demonstrated responsibility and practical experience in building management or office administration, Qualifications with supplemental training in building and office infrastructure maintenance, procurement and logistics an asset, demonstrates integrity by modelling the UN’s values and ethical standards, support in organizing trainings/conferences/workshops/meetings etc., support in and networking with different stakeholders Fluency in French and English (oral and written), knowledge of other UN official languages an advantage "
World Health Organization,Driver ,"Gaziantep, Türkiye",25. June 2023,09.06.2023,"At least four years‘ work experience as a driver, safe driving record, experience with driving armored vehicles, knowledge of driving rules and regulations and chauffeur courtesies. Skills in minor vehicle repair, some knowledge in and experience of application of PC software technologies, as well as in the use of photocopiers and printers, ability to identify and manage one’s own emotions, as well as helping others to do the same, keeping logs of official trips, daily mileage, gas consumption, oil changes, greasing, etc., responsible for day-to-day maintenance of the assigned office vehicle, checks oils, water, battery, brakes, tires, etc., performs minor repairs and arranges for other repairs and ensures that the office vehicle is kept clean Expert knowledge of English, expert knowledge of Turkish "
World Health Organization,"Advisor, Hospital Management and Services, Washington ","Washington, United States",27. June 2023,09.06.2023,"Nine years of combined national and international experience in the field of health systems and services management at an advisory or executive level, including five years‘ experience in hospital care and management, expert knowledge in the organization, management and delivery of health care services, focused on hospital and specialized care, integration of disease-specific programs into health systems, people centered care, life course approach, gender and culturally sensitive services, and the development of programs to facilitate the empowerment of people and the community Very good knowledge of English or Spanish "
World Health Organization,National Consultant Biotechnology ,"Jakarta, Indonesia",27. June 2023,09.06.2023,"Master’s degree from an accredited institution in health-related, biological or medical sciences, Qualification in a biosafety-related course, biotechnology and laboratory At least three years of experience in microbiology, biomedical research, high containment or related areas, experience in developing/advocating for best practices in biosafety/biosecurity, teaching or training is desirable, working experience in resource-limited countries and/or WHO is desirable, engagement in biosafety and biosecurity community, knowledge of laboratory biosafety and/or biosecurity, proven capacity in networking sensitively, cooperatively, and productively with multiple stakeholders, proven project facilitation skills, knowledge in identifying and presenting emerging issues in the biosafety and biosecurity field, proven promoting activities that lead to improvements or advancing policy in the field of biosafety/biosecurity, public presentations and publications skills, proficiency in English written and spoken Fluency in English is required "
The World Bank,Extended Term Consultant ,"Brussels, Belgium",13. June 2023,07.06.2023,"Relevant professional experience or research related to the field of disaster risk management, urban development and/or climate change, professional experience in countries of interest will be considered an asset, operational experience in Investment Project Financing, Reimbursable and Analytical and Advisory Services and Trust Fund management will be considered an asset, highly organized with understanding of good project management practices. Ability to work independently, work independently, seeking guidance and instruction on new, unusual or complex assignments Outstanding verbal and written communications skills in English "
The World Bank,Extended Term Consultant ,"Washington, United States",14. June 2023,07.06.2023,"Minimum of a Master’s degree (PhD preferred) in Economics, Public Policy, or related field, with at least five years of relevant professional experience, (a completed PhD is equivalent to three years of relevant experience) Strong technical and quantitative skills as an Applied Development Microeconomist – has experience in micro-econometrics and statistical modeling, designing, implementing and analyzing household surveys, use of administrative data and big data is desirable, demonstrated track record and experience in more than one of the work streams of the work of the Poverty and Equity GP, ability to translate analytical work into policy advice and operational, actionable, recommendations, proven sense of initiative, results orientation, teamwork and leadership qualities, and ability to work effectively across sectors Outstanding verbal and written communications skills in English "
The World Bank,Senior Financial Officer ,"Washington, United States",16. June 2023,07.06.2023,"Advanced degree(s) in relevant field of study, such as economics, finance, mathematics, financial economics, or financial engineering Ten years of relevant experience in a senior position at an official sector asset management entity or an international development organization, preferably with experience and responsibilities in the area of investment management and central bank operations, proven ability to manage multiple tasks and lead multiple engagements simultaneously, substantial knowledge and experience across a wide array of business, policy, and operational topics associated with investment management and ancillary areas, macroeconomic, fiscal, and monetary underpinnings of asset management at the sovereign level, a firm understanding of finance and portfolio theory, as well as a practitioner’s unique grasp of the key dimensions of the front, middle, and back-office aspects of a well-functioning asset management organization Fluency in other languages like Arabic, French, and Spanish is highly desirable "
The World Bank,Senior Social Development Specialist ,"Lome, Togo",12. June 2023,07.06.2023,"Master’s degree or Ph.D. in social sciences (anthropology, sociology, political economy, social development, etc.) or related fields A minimum of eight years of professional experience addressing issues covered by the World Bank’s Environmental and Social Framework (ESF) and social safeguards policies or similar policies in other international financial institutions, this includes experience with: social assessments and analyzing social risks and impacts for different population groups, involuntary resettlement in different socio-economic contexts and tenure systems, livelihood restoration plans and socio-economic development Excellent oral and writing skills in English and French is essential "
The World Bank,Extended Term Consultant ,"Bucharest, Romania",13. June 2023,07.06.2023,"Advanced Degree (Master’s Degree or equivalent) in science, economics, international relations, policy or engineering (or related field) and at least four years of directly relevant experience. Professional experience in earthquake risk management will be highly regarded Relevant professional experience in research or applied work on disaster risk management, urban development and/or climate change, in Romania, proven analytical and problem-solving skills and proven ability to apply these in carrying out research and operational tasks, identifying issues, presenting findings/recommendations and contributing to resolution of sector and country issues, analyzes and identifies portfolio cross-cutting issues, operational experience in Investment Project Financing, Reimbursable and Analytical and Advisory Services and Trust Fund management will be an asset, highly organized with understanding of good project management practices, ability to work flexibly on a range of assignments and adjust to a variety of complex evolving tasks to meet tight deadlines Fluency in English is required "
UNICEF,Programme Assistant ,"Nairobi, Kenya",16. June 2023,07.06.2023,"A minimum of five years of administrative or clerical work experience is required, General Service Staff are recruited locally, candidates must be in possession of an existing visa/work permit or be a resident/citizen of Kenya and/or a commuting area to be considered eligible for this position, prior experience in programme support functions is an asset, relevant experience in a UN system agency or organization is considered as an asset, ability to work effectively with people of different national and cultural backgrounds Fluency in English is required "
UNICEF,Digital Marketing & Communication Consultant Job ,"Sofia, Bulgaria",14. June 2023,07.06.2023,"At least three years of experience in social media management, PR, journalism or writing for the web, understanding of web experience management as well as demonstrated skills in maintaining websites and social media accounts, especially: Facebook, Instagram, TikTok, as well as experience with new media Fluency in English is required "
UNICEF,Private Sector Partnership Expert ,"Rio de Janeiro, Brazil",16. June 2023,07.06.2023,"Bachelor degree or equivalent in Communications, Social Sciences, Law, Education, Human Rights, Diversity and Inclusion 15 years of experience in diversity and inclusion, human rights, ESG, corporate communications, private sector engagement in social causes, and related topics, self-motivated, ability to work with minimum supervision,ability to work with tight deadlines, accuracy and professionalism in document production and editing Fluency in English is required "
